Row,Column,Conexions
23,29,"N,S"
24,29,"N,S"
25,29,"E,N"
26,29,"E,W"
27,29,"E,W"
28,29,"E,S"
29,29,"W,N"
30,29,"E,W"
31,29,"W,S"
32,29,"N,S"
33,29,"W,N"
34,29,"E,S"
35,29,"W,N"
36,29,"E,W"
37,29,"E,S"
38,29,"E,N,S"
39,29,N
40,29,"E,W"
41,29,"E,S"
42,29,"E,N"
43,29,S
44,29,"W,N,S"
45,29,"W,N"
46,29,"E,W"
47,29,"E,S"
48,29,N
49,29,"E,S"
50,29,"W,N"
1,30,"W,S"
2,30,"E,N"
3,30,"E,S"
4,30,"E,N"
5,30,"E,S"
6,30,"W,N"
7,30,"E,S"
8,30,"N,S"
9,30,"N,S"
10,30,"E,N"
11,30,"E,S"
12,30,"E,N"
13,30,"E,S"
14,30,"N,S"
15,30,"W,N"
16,30,"E,W"
17,30,"W,S"
18,30,"N,S"
19,30,"N,S"
20,30,"E,N"
21,30,"E,W"
22,30,"E,W"
23,30,"E,S"
24,30,"N,S"
25,30,"W,N,S"
26,30,"W,N"
27,30,W
28,30,"W,S"
29,30,"E,N"
30,30,"W,S"
31,30,"N,S"
32,30,"N,S"
33,30,"E,N"
34,30,"E,W"
35,30,"E,S"
36,30,"W,N"
37,30,"E,W"
38,30,"W,S"
39,30,"E,N"
40,30,"W,S"
41,30,"W,N"
42,30,"W,S"
43,30,"E,N"
44,30,S
45,30,"E,N"
46,30,"E,W"
47,30,"W,S"
48,30,"E,N"
49,30,"E,W"
50,30,"E,S"
1,31,"E,S"
2,31,"W,N"
3,31,W
4,31,"E,W"
5,31,"W,S"
6,31,"E,N"
7,31,"W,S"
8,31,"E,N"
9,31,E
10,31,"W,S"
11,31,"W,N"
12,31,"W,S"
13,31,"W,N"
14,31,S
15,31,"E,N"
16,31,"W,S"
17,31,"N,S"
18,31,"N,S"
19,31,"E,N"
20,31,"E,W"
21,31,"E,W"
22,31,"E,W"
23,31,"W,S"
24,31,"E,N"
25,31,E
26,31,"E,S"
27,31,"E,N,S"
28,31,N
29,31,"E,W"
30,31,S
31,31,"N,S"
32,31,"E,N"
33,31,"W,S"
34,31,"W,N"
35,31,"E,W"
36,31,S
37,31,"W,N"
38,31,"E,S"
39,31,"W,N,S"
40,31,"N,S"
41,31,"N,S"
42,31,N
43,31,"W,S"
44,31,"E,N"
45,31,"E,W"
46,31,"W,S"
47,31,"E,N"
48,31,"E,W"
49,31,"W,S"
50,31,"W,N"
1,32,"E,W"
2,32,S
3,32,"E,N,S"
4,32,"W,N"
5,32,"E,S"
6,32,"W,N,S"
7,32,N
8,32,"W,S"
9,32,"E,W,N"
10,32,"E,S"
11,32,"E,N"
12,32,S
13,32,"E,N,S"
14,32,"E,N,S"
15,32,"W,N"
16,32,"E,S"
17,32,"E,N,S"
18,32,N
19,32,"E,W"
20,32,"W,S"
21,32,"W,N"
22,32,"W,S"
23,32,"E,N"
24,32,"W,S"
25,32,"E,W,N"
26,32,"E,W"
27,32,"W,S"
28,32,"E,N"
29,32,"W,S"
30,32,"E,N,S"
31,32,"N,S"
32,32,"W,N"
33,32,"E,S"
34,32,"N,S"
35,32,"E,W,N"
36,32,"E,S"
37,32,"E,N"
38,32,"W,S"
39,32,"N,S"
40,32,"N,S"
41,32,"E,N"
42,32,"E,S"
43,32,"N,S"
44,32,"W,N"
45,32,"E,W,S"
46,32,"E,N"
47,32,"E,W"
48,32,"W,S"
49,32,"E,N"
50,32,"E,S"
1,33,"E,W"
2,33,"E,S"
3,33,"W,N"
4,33,"E,S"
5,33,"E,W,N"
6,33,"E,S"
7,33,"E,N,S"
8,33,N
9,33,"W,S"
10,33,"W,N"
11,33,"W,S"
12,33,"E,N"
13,33,"E,W"
14,33,"W,S"
15,33,"N,S"
16,33,"W,N"
17,33,"W,S"
18,33,"N,S"
19,33,"W,N"
20,33,"E,S"
21,33,"N,S"
22,33,"E,N,S"
23,33,"W,N"
24,33,S
25,33,"W,N"
26,33,"W,S"
27,33,"E,N"
28,33,"W,S"
29,33,"E,N"
30,33,"E,W"
31,33,"E,S"
32,33,"E,N"
33,33,"W,S"
34,33,"E,N"
35,33,W
36,33,"E,W"
37,33,"W,S"
38,33,"N,S"
39,33,"N,S"
40,33,"E,N"
41,33,"E,W"
42,33,"E,W"
43,33,"E,S"
44,33,"E,N"
45,33,W
46,33,"W,S"
47,33,"W,N,S"
48,33,"N,S"
49,33,"E,W,N"
50,33,"W,S"
1,34,"E,W"
2,34,"W,S"
3,34,"E,N"
4,34,"E,W"
5,34,W
6,34,"E,W"
7,34,"W,S"
8,34,"N,S"
9,34,"N,S"
10,34,"N,S"
11,34,"N,S"
12,34,"W,N"
13,34,"W,S"
14,34,"E,N"
15,34,"E,S"
16,34,"E,N,S"
17,34,N
18,34,"E,S"
19,34,"N,S"
20,34,"W,N"
21,34,S
22,34,"W,N"
23,34,"E,S"
24,34,"N,S"
25,34,"N,S"
26,34,"E,N"
27,34,"W,S"
28,34,"E,N"
29,34,"W,S"
30,34,"W,N"
31,34,"E,W"
32,34,"W,S"
33,34,"E,N"
34,34,"W,S"
35,34,"E,N"
36,34,"W,S"
37,34,"E,N"
38,34,E
39,34,"E,S"
40,34,"W,N"
41,34,"E,W,S"
42,34,"W,N"
43,34,"E,W"
44,34,"W,S"
45,34,"N,S"
46,34,"N,S"
47,34,"N,S"
48,34,"E,N"
49,34,"W,S"
50,34,N
1,35,"E,W,S"
2,35,"N,S"
3,35,"W,N"
4,35,"E,W"
5,35,"E,S"
6,35,"W,N"
7,35,"E,S"
8,35,"E,N"
9,35,S
10,35,"N,S"
11,35,"E,N,S"
12,35,"E,N,S"
13,35,"E,N"
14,35,"E,W"
15,35,"E,W"
16,35,"W,S"
17,35,"E,N"
18,35,"W,S"
19,35,"N,S"
20,35,"N,S"
21,35,"N,S"
22,35,"E,N"
23,35,"W,S"
24,35,"N,S"
25,35,"E,N"
26,35,"W,S"
27,35,"N,S"
28,35,"W,N,S"
29,35,"N,S"
30,35,"E,N"
31,35,"E,W"
32,35,S
33,35,"W,N,S"
34,35,"E,N"
35,35,"W,S"
36,35,"N,S"
37,35,"E,W,N"
38,35,"E,W"
39,35,"E,W"
40,35,"E,S"
41,35,"W,N"
42,35,S
43,35,"W,N,S"
44,35,"E,N"
45,35,"E,S"
46,35,N
47,35,"E,S"
48,35,"W,N"
49,35,"E,S"
50,35,"N,S"
1,36,"E,W"
2,36,"E,S"
3,36,"N,S"
4,36,"W,N"
5,36,"W,S"
6,36,"N,S"
7,36,"W,N"
8,36,"W,S"
9,36,"N,S"
10,36,"E,N"
11,36,W
12,36,"E,W"
13,36,"E,W"
14,36,"E,W"
15,36,"W,S"
16,36,N
17,36,"W,S"
18,36,"N,S"
19,36,"E,N,S"
20,36,"E,N"
21,36,E
22,36,"W,S"
23,36,"N,S"
24,36,"N,S"
25,36,"W,N"
26,36,"E,S"
27,36,"E,N"
28,36,"E,S"
29,36,"N,S"
30,36,"W,N"
31,36,"W,S"
32,36,"E,N"
33,36,E
34,36,"E,W"
35,36,"E,S"
36,36,"E,N"
37,36,"W,S"
38,36,"W,N"
39,36,"E,W"
40,36,"W,S"
41,36,"N,S"
42,36,"N,S"
43,36,"N,S"
44,36,"W,N"
45,36,"E,W"
46,36,"E,S"
47,36,"W,N"
48,36,E
49,36,"E,W,S"
50,36,"E,N"
1,37,W
2,37,"E,W"
3,37,"E,S"
4,37,"E,N,S"
5,37,"N,S"
6,37,"N,S"
7,37,"N,S"
8,37,N
9,37,"E,S"
10,37,"W,N"
11,37,"E,S"
12,37,"W,N"
13,37,"E,W"
14,37,"W,S"
15,37,"E,N"
16,37,"E,S"
17,37,"N,S"
18,37,"E,N"
19,37,"E,W"
20,37,"W,S"
21,37,"W,N,S"
22,37,N
23,37,"E,S"
24,37,"E,N"
25,37,"E,S"
26,37,"W,N"
27,37,"E,W"
28,37,"W,S"
29,37,"E,N"
30,37,"E,S"
31,37,"E,N,S"
32,37,"W,N"
33,37,"W,S"
34,37,"W,N,S"
35,37,"W,N"
36,37,"W,S"
37,37,"E,N"
38,37,"E,S"
39,37,"W,N"
40,37,E
41,37,"E,S"
42,37,"E,N,S"
43,37,"N,S"
44,37,N
45,37,"E,W,S"
46,37,"W,N"
47,37,S
48,37,"W,N,S"
49,37,"W,N"
50,37,"W,S"
1,38,"E,S"
2,38,"W,N"
3,38,"E,W"
4,38,"E,W"
5,38,"E,S"
6,38,"N,S"
7,38,"N,S"
8,38,"E,N"
9,38,"E,W"
10,38,"E,S"
11,38,"W,N"
12,38,"E,S"
13,38,"W,N"
14,38,E
15,38,"W,S"
16,38,"W,N"
17,38,E
18,38,"E,W"
19,38,"E,W,S"
20,38,"E,N"
21,38,"E,S"
22,38,"N,S"
23,38,"W,N"
24,38,"W,S"
25,38,"W,N"
26,38,E
27,38,"W,S"
28,38,"E,N"
29,38,W
30,38,"E,W"
31,38,"E,W"
32,38,"E,S"
33,38,"N,S"
34,38,"E,N"
35,38,S
36,38,"E,N,S"
37,38,"W,N"
38,38,"E,W"
39,38,"E,S"
40,38,"W,N,S"
41,38,"W,N"
42,38,"E,W"
43,38,"E,S"
44,38,"N,S"
45,38,"W,N"
46,38,"E,S"
47,38,"N,S"
48,38,"E,N"
49,38,"E,S"
50,38,"E,N"
1,39,"E,W,S"
2,39,"N,S"
3,39,"W,N"
4,39,"W,S"
5,39,"W,N,S"
6,39,"N,S"
7,39,N
8,39,"E,W"
9,39,"E,W"
10,39,"E,W"
11,39,E
12,39,"E,W"
13,39,"E,S"
14,39,"E,W,N"
15,39,"E,S"
16,39,"E,N"
17,39,"E,W,S"
18,39,"W,N"
19,39,W
20,39,"E,W"
21,39,"E,W"
22,39,S
23,39,"N,S"
24,39,"N,S"
25,39,"N,S"
26,39,"W,N,S"
27,39,"N,S"
28,39,"W,N,S"
29,39,"N,S"
30,39,"W,N"
31,39,W
32,39,"W,S"
33,39,"E,N"
34,39,"W,S"
35,39,"E,N"
36,39,"W,S"
37,39,"E,N"
38,39,"E,W"
39,39,"W,S"
40,39,"N,S"
41,39,N
42,39,"E,W"
43,39,"W,S"
44,39,"N,S"
45,39,"N,S"
46,39,"W,N"
47,39,E
48,39,"W,S"
49,39,"W,N"
50,39,"E,W"
1,40,"W,S"
2,40,"E,N"
3,40,"E,S"
4,40,"E,N"
5,40,"E,S"
6,40,"N,S"
7,40,"N,S"
8,40,"E,W,N"
9,40,"E,W"
10,40,"E,W"
11,40,"W,S"
12,40,"W,N,S"
13,40,"W,N"
14,40,W
15,40,"E,W"
16,40,"W,S"
17,40,"W,N,S"
18,40,"N,S"
19,40,"N,S"
20,40,"W,N"
21,40,"E,W,S"
22,40,"E,N"
23,40,"E,S"
24,40,"E,N"
25,40,"E,S"
26,40,"N,S"
27,40,"E,N"
28,40,"E,S"
29,40,"N,S"
30,40,"N,S"
31,40,"N,S"
32,40,"N,S"
33,40,"W,N,S"
34,40,N
35,40,"E,W"
36,40,"E,S"
37,40,"W,N"
38,40,"E,W,S"
39,40,"N,S"
40,40,"N,S"
41,40,"E,N"
42,40,"W,S"
43,40,"E,N"
44,40,"E,S"
45,40,"N,S"
46,40,"E,N,S"
47,40,"E,W,N"
48,40,E
49,40,"E,S"
50,40,"W,N"
1,41,E
2,41,"E,W"
3,41,"E,W"
4,41,W
5,41,"W,S"
6,41,"E,N"
7,41,S
8,41,"W,N"
9,41,"E,W"
10,41,"E,W,S"
11,41,"N,S"
12,41,"N,S"
13,41,"N,S"
14,41,"N,S"
15,41,"W,N"
16,41,E
17,41,"E,S"
18,41,"N,S"
19,41,"N,S"
20,41,"E,N"
21,41,"E,W"
22,41,"W,S"
23,41,"W,N"
24,41,"W,S"
25,41,"W,N,S"
26,41,N
27,41,"E,W"
28,41,"E,W"
29,41,S
30,41,"N,S"
31,41,"E,N,S"
32,41,"E,N"
33,41,"E,S"
34,41,"N,S"
35,41,"W,N"
36,41,"E,W"
37,41,S
38,41,"W,N"
39,41,"E,S"
40,41,"E,N"
41,41,"W,S"
42,41,"E,N"
43,41,"W,S"
44,41,"E,W,N"
45,41,E
46,41,"E,W"
47,41,"W,S"
48,41,"W,N"
49,41,"W,S"
50,41,"E,N"
1,42,"E,W,S"
2,42,"W,N"
3,42,"E,W,S"
4,42,"E,N,S"
5,42,N
6,42,"E,W"
7,42,"E,S"
8,42,"E,N"
9,42,"E,W"
10,42,"W,S"
11,42,"N,S"
12,42,"N,S"
13,42,"E,N"
14,42,"E,S"
15,42,"E,N,S"
16,42,"W,N"
17,42,"W,S"
18,42,"N,S"
19,42,"E,N"
20,42,"E,W"
21,42,"W,S"
22,42,"E,N"
23,42,"E,S"
24,42,"N,S"
25,42,"N,S"
26,42,"E,N"
27,42,"W,S"
28,42,"E,W,N"
29,42,"E,S"
30,42,"E,N"
31,42,W
32,42,"E,W"
33,42,"E,W"
34,42,S
35,42,"N,S"
36,42,"W,N,S"
37,42,"N,S"
38,42,"N,S"
39,42,"W,N"
40,42,"W,S"
41,42,"E,N"
42,42,"W,S"
43,42,"E,N"
44,42,"E,W"
45,42,"E,W"
46,42,"W,S"
47,42,"E,N"
48,42,"E,S"
49,42,"N,S"
50,42,"W,N"
1,43,"E,W"
2,43,"E,S"
3,43,"W,N"
4,43,"W,S"
5,43,"E,N"
6,43,"W,S"
7,43,"W,N"
8,43,"W,S"
9,43,"W,N"
10,43,"E,S"
11,43,"N,S"
12,43,"E,N"
13,43,"W,S"
14,43,"W,N"
15,43,W
16,43,"E,S"
17,43,"N,S"
18,43,"N,S"
19,43,"W,N"
20,43,"E,W"
21,43,E
22,43,"E,W"
23,43,"E,W"
24,43,"E,S"
25,43,N
26,43,"W,S"
27,43,"E,N"
28,43,"W,S"
29,43,"W,N"
30,43,"W,S"
31,43,"E,N"
32,43,"E,W"
33,43,"W,S"
34,43,"N,S"
35,43,"E,N"
36,43,"E,S"
37,43,"E,N"
38,43,E
39,43,"E,S"
40,43,"N,S"
41,43,"W,N"
42,43,"E,S"
43,43,"W,N"
44,43,"W,S"
45,43,"E,W,N"
46,43,E
47,43,"E,W"
48,43,"E,W"
49,43,"E,S"
50,43,"E,N,S"
1,44,"E,W"
2,44,"W,S"
3,44,"N,S"
4,44,"E,N"
5,44,"E,W,S"
6,44,"N,S"
7,44,"E,N"
8,44,"E,S"
9,44,"N,S"
10,44,"E,W,N"
11,44,E
12,44,"W,S"
13,44,"E,N"
14,44,"E,S"
15,44,"N,S"
16,44,"W,N"
17,44,"E,S"
18,44,"N,S"
19,44,N
20,44,"E,W"
21,44,"E,W"
22,44,"E,W"
23,44,"E,W"
24,44,"E,W,S"
25,44,"N,S"
26,44,"E,N"
27,44,"E,W"
28,44,"E,S"
29,44,"N,S"
30,44,"E,N"
31,44,"W,S"
32,44,"E,W,N"
33,44,"E,S"
34,44,"N,S"
35,44,"E,W,N"
36,44,"E,W"
37,44,"E,W"
38,44,"W,S"
39,44,"W,N,S"
40,44,"N,S"
41,44,"N,S"
42,44,"E,W,N"
43,44,S
44,44,"N,S"
45,44,"W,N,S"
46,44,"W,N"
47,44,"W,S"
48,44,"E,W,N"
49,44,"E,W"
50,44,"E,W"
1,45,"E,W"
2,45,S
3,45,"N,S"
4,45,"W,N"
5,45,"W,S"
6,45,"E,N"
7,45,"E,W"
8,45,"E,W"
9,45,"E,S"
10,45,"W,N"
11,45,"E,W,S"
12,45,"E,N"
13,45,"W,S"
14,45,"W,N"
15,45,S
16,45,"N,S"
17,45,"E,W,N"
18,45,"E,S"
19,45,"N,S"
20,45,"W,N"
21,45,"E,W,S"
22,45,"W,N"
23,45,"E,W"
24,45,"W,S"
25,45,N
26,45,"W,S"
27,45,"W,N,S"
28,45,"W,N"
29,45,S
30,45,"W,N,S"
31,45,"E,N"
32,45,W
33,45,"E,W"
34,45,S
35,45,"W,N"
36,45,"E,W"
37,45,"E,W"
38,45,"E,S"
39,45,"E,N"
40,45,"E,S"
41,45,"E,N"
42,45,"E,W"
43,45,"E,S"
44,45,"N,S"
45,45,"N,S"
46,45,"N,S"
47,45,"E,N"
48,45,"E,W"
49,45,W
50,45,"E,W"
1,46,"W,S"
2,46,"N,S"
3,46,"N,S"
4,46,"N,S"
5,46,"N,S"
6,46,"W,N"
7,46,"E,W"
8,46,W
9,46,"W,S"
10,46,"E,N"
11,46,W
12,46,"W,S"
13,46,"E,N,S"
14,46,"E,N,S"
15,46,"N,S"
16,46,"N,S"
17,46,"W,N"
18,46,"W,S"
19,46,"E,N"
20,46,"E,S"
21,46,"W,N"
22,46,E
23,46,"W,S"
24,46,"E,N"
25,46,"E,S"
26,46,"N,S"
27,46,"N,S"
28,46,"E,N"
29,46,"E,S"
30,46,"E,N"
31,46,"W,S"
32,46,"E,N"
33,46,"E,W"
34,46,"E,S"
35,46,"N,S"
36,46,"W,N"
37,46,"W,S"
38,46,"W,N"
39,46,"E,W"
40,46,"E,W"
41,46,"W,S"
42,46,"W,N"
43,46,"W,S"
44,46,"E,N"
45,46,"E,S"
46,46,"N,S"
47,46,"W,N"
48,46,"E,W"
49,46,"E,S"
50,46,"W,N"
1,47,E
2,47,"E,S"
3,47,"E,N,S"
4,47,"N,S"
5,47,"N,S"
6,47,"E,N"
7,47,"W,S"
8,47,"N,S"
9,47,"E,N"
10,47,"W,S"
11,47,"E,N"
12,47,"E,S"
13,47,"W,N"
14,47,"E,W"
15,47,"E,S"
16,47,"N,S"
17,47,"N,S"
18,47,"E,N"
19,47,"E,W"
20,47,"E,W"
21,47,S
22,47,"W,N,S"
23,47,"E,N"
24,47,"E,W"
25,47,"E,W"
26,47,S
27,47,"E,N"
28,47,"W,S"
29,47,"W,N"
30,47,"E,W"
31,47,S
32,47,"W,N,S"
33,47,"W,N"
34,47,"W,S"
35,47,"E,N"
36,47,E
37,47,"E,S"
38,47,"E,N"
39,47,"E,W"
40,47,"W,S"
41,47,"N,S"
42,47,"N,S"
43,47,N
44,47,"E,W"
45,47,"W,S"
46,47,"N,S"
47,47,"E,N"
48,47,"E,W"
49,47,"E,W,S"
50,47,"E,N"
1,48,"E,W"
2,48,"E,W"
3,48,"E,W"
4,48,E
5,48,"E,S"
6,48,"W,N"
7,48,"E,S"
8,48,"E,N"
9,48,"W,S"
10,48,"N,S"
11,48,"W,N"
12,48,"E,W"
13,48,"E,S"
14,48,"W,N"
15,48,"W,S"
16,48,"N,S"
17,48,"E,N"
18,48,"W,S"
19,48,"W,N"
20,48,"W,S"
21,48,"E,N"
22,48,"E,S"
23,48,"W,N"
24,48,"W,S"
25,48,"W,N"
26,48,"E,S"
27,48,"E,W,N"
28,48,"E,S"
29,48,"E,N"
30,48,"W,S"
31,48,"N,S"
32,48,"N,S"
33,48,"E,N,S"
34,48,N
35,48,"E,W"
36,48,"E,W"
37,48,"E,W"
38,48,"E,W,S"
39,48,"W,N"
40,48,"E,S"
41,48,"N,S"
42,48,"N,S"
43,48,"N,S"
44,48,"W,N"
45,48,E
46,48,"E,S"
47,48,"W,N"
48,48,"E,W"
49,48,"E,W"
50,48,"E,W"
1,49,"E,W"
2,49,"E,W"
3,49,"E,W"
4,49,"E,W"
5,49,"E,W"
6,49,"E,S"
7,49,"W,N"
8,49,"W,S"
9,49,"E,N"
10,49,S
11,49,"E,N,S"
12,49,"W,N"
13,49,"W,S"
14,49,"E,N"
15,49,S
16,49,"E,N"
17,49,"E,W"
18,49,S
19,49,"E,N"
20,49,"E,S"
21,49,"W,N"
22,49,"W,S"
23,49,"E,N,S"
24,49,"N,S"
25,49,"E,N,S"
26,49,"W,N"
27,49,"W,S"
28,49,"W,N"
29,49,"E,W"
30,49,S
31,49,"E,N,S"
32,49,"E,N"
33,49,"E,W"
34,49,"E,S"
35,49,"W,N"
36,49,"E,W"
37,49,"E,W"
38,49,W
39,49,"E,S"
40,49,"W,N"
41,49,"E,S"
42,49,"N,S"
43,49,"N,S"
44,49,"E,N"
45,49,"E,W"
46,49,"E,W"
47,49,E
48,49,"E,W"
49,49,W
50,49,"E,W"
1,50,"W,S"
2,50,"W,N"
3,50,"E,W"
4,50,"E,W"
5,50,"W,S"
6,50,"W,N"
7,50,"E,S"
8,50,"E,N"
9,50,"W,S"
10,50,"N,S"
11,50,"W,N"
12,50,"E,S"
13,50,N
14,50,"W,S"
15,50,"E,N"
16,50,"E,W"
17,50,"E,W"
18,50,"E,S"
19,50,"W,N"
20,50,"E,W"
21,50,"E,S"
22,50,"E,N"
23,50,"W,S"
24,50,N
25,50,"E,W"
26,50,"E,S"
27,50,"N,S"
28,50,"E,N"
29,50,"W,S"
30,50,"N,S"
31,50,"W,N"
32,50,W
33,50,"E,W"
34,50,"W,S"
35,50,"N,S"
36,50,"E,W,N"
37,50,"W,S"
38,50,"N,S"
39,50,"W,N"
40,50,"E,S"
41,50,"W,N"
42,50,"E,S"
43,50,"N,S"
44,50,"W,N,S"
45,50,"W,N"
46,50,"E,W"
47,50,"W,S"
48,50,"W,N,S"
49,50,"E,N"
50,50,"W,S"
51,1,"E,N"
52,1,"E,S"
53,1,"N,S"
54,1,N
55,1,"E,S"
56,1,"N,S"
57,1,"E,N"
58,1,"E,S"
59,1,"N,S"
60,1,"N,S"
61,1,"E,N,S"
62,1,"N,S"
63,1,"E,N"
64,1,"E,S"
65,1,"N,S"
66,1,"N,S"
67,1,"N,S"
68,1,"E,N,S"
69,1,"N,S"
70,1,"E,N"
71,1,S
72,1,"E,N,S"
73,1,"N,S"
74,1,"N,S"
75,1,"N,S"
76,1,"E,N,S"
77,1,"N,S"
78,1,"N,S"
79,1,"N,S"
80,1,"E,N"
81,1,"E,S"
82,1,"E,N,S"
83,1,"E,N,S"
84,1,"N,S"
85,1,N
86,1,"E,S"
87,1,"E,N,S"
88,1,"N,S"
89,1,"N,S"
90,1,"E,N"
91,1,S
92,1,"E,N,S"
93,1,"N,S"
94,1,"N,S"
95,1,"N,S"
96,1,"N,S"
97,1,"E,N,S"
98,1,"N,S"
99,1,"N,S"
100,1,"E,N,S"
101,1,"N,S"
102,1,N
103,1,"E,S"
104,1,"E,N,S"
105,1,"N,S"
106,1,N
107,1,"E,S"
108,1,"E,N,S"
109,1,"N,S"
110,1,"E,N"
111,1,"E,S"
112,1,"E,N"
113,1,"E,S"
114,1,"E,N"
115,1,"E,S"
116,1,"N,S"
117,1,"N,S"
118,1,"E,N"
119,1,"E,S"
120,1,"N,S"
121,1,"E,N,S"
122,1,"N,S"
123,1,"N,S"
124,1,"E,N"
125,1,"E,S"
126,1,"N,S"
127,1,"N,S"
128,1,"E,N"
129,1,"E,S"
130,1,"N,S"
131,1,"N,S"
132,1,"E,N"
133,1,S
134,1,"N,S"
135,1,"E,N,S"
136,1,"N,S"
137,1,"N,S"
138,1,"N,S"
139,1,"N,S"
140,1,"N,S"
141,1,"N,S"
142,1,"E,N,S"
143,1,"N,S"
144,1,"E,N"
145,1,"E,S"
146,1,"N,S"
147,1,"N,S"
148,1,"N,S"
149,1,"N,S"
150,1,"E,N,S"
151,1,"N,S"
152,1,"E,N"
153,1,S
154,1,"N,S"
155,1,"E,N,S"
156,1,"E,N,S"
157,1,"N,S"
158,1,"N,S"
159,1,"N,S"
160,1,"E,N"
161,1,"E,S"
162,1,N
163,1,"E,S"
164,1,"N,S"
165,1,"E,N,S"
166,1,N
167,1,"E,S"
168,1,"N,S"
169,1,"N,S"
170,1,"E,N,S"
171,1,N
172,1,"E,S"
173,1,"N,S"
174,1,"N,S"
175,1,"N,S"
176,1,"E,N,S"
177,1,"N,S"
178,1,"N,S"
179,1,"E,N"
180,1,"E,S"
181,1,"N,S"
182,1,N
183,1,"E,S"
184,1,"E,N"
185,1,"E,S"
186,1,"N,S"
187,1,"N,S"
188,1,"E,N,S"
189,1,"N,S"
190,1,"E,N"
191,1,S
192,1,"E,N,S"
193,1,"N,S"
194,1,"E,N"
195,1,"E,S"
196,1,"N,S"
197,1,"N,S"
198,1,"N,S"
199,1,"E,N"
200,1,E
51,2,"W,S"
52,2,"E,W,N"
53,2,"E,S"
54,2,"N,S"
55,2,"W,N"
56,2,E
57,2,"W,S"
58,2,"W,N"
59,2,"E,S"
60,2,"E,N"
61,2,"E,W"
62,2,"E,S"
63,2,"W,N"
64,2,"W,S"
65,2,N
66,2,"E,S"
67,2,"E,N"
68,2,"E,W"
69,2,E
70,2,"W,S"
71,2,"E,N"
72,2,"W,S"
73,2,N
74,2,"E,S"
75,2,"E,N"
76,2,W
77,2,"E,S"
78,2,"N,S"
79,2,"E,N"
80,2,"W,S"
81,2,"E,W,N"
82,2,"E,W"
83,2,W
84,2,"E,S"
85,2,"N,S"
86,2,"W,N"
87,2,"E,W"
88,2,"E,S"
89,2,"E,N"
90,2,"W,S"
91,2,"E,N"
92,2,"E,W"
93,2,E
94,2,"E,S"
95,2,"N,S"
96,2,"E,N"
97,2,W
98,2,"E,S"
99,2,"E,N"
100,2,"W,S"
101,2,"E,N,S"
102,2,"E,N"
103,2,"E,W"
104,2,"W,S"
105,2,"N,S"
106,2,"N,S"
107,2,"W,N"
108,2,"E,W"
109,2,E
110,2,"E,W"
111,2,"E,W"
112,2,W
113,2,"E,W"
114,2,"W,S"
115,2,"W,N,S"
116,2,"N,S"
117,2,N
118,2,"W,S"
119,2,"W,N"
120,2,"E,S"
121,2,"W,N"
122,2,"E,S"
123,2,"E,N"
124,2,"E,W"
125,2,"E,W,S"
126,2,"N,S"
127,2,"E,N"
128,2,"W,S"
129,2,"W,N"
130,2,"E,S"
131,2,N
132,2,"W,S"
133,2,"N,S"
134,2,"E,N"
135,2,"W,S"
136,2,"N,S"
137,2,"E,N"
138,2,"E,S"
139,2,"E,N"
140,2,"E,S"
141,2,"N,S"
142,2,"W,N"
143,2,E
144,2,"E,W"
145,2,"E,W"
146,2,"E,S"
147,2,"N,S"
148,2,"N,S"
149,2,"E,N"
150,2,"W,S"
151,2,"E,N"
152,2,"E,W"
153,2,"E,S"
154,2,"E,N"
155,2,W
156,2,"W,S"
157,2,"E,N"
158,2,"E,S"
159,2,N
160,2,"E,W"
161,2,"E,W,S"
162,2,"E,N"
163,2,"E,W,S"
164,2,N
165,2,"W,S"
166,2,"N,S"
167,2,"W,N,S"
168,2,"N,S"
169,2,"E,N"
170,2,"W,S"
171,2,"N,S"
172,2,"W,N"
173,2,E
174,2,"E,S"
175,2,"N,S"
176,2,"W,N"
177,2,"E,S"
178,2,"E,N"
179,2,"E,W"
180,2,"E,W,S"
181,2,"E,N"
182,2,"E,S"
183,2,"W,N"
184,2,"W,S"
185,2,"W,N"
186,2,"E,S"
187,2,"N,S"
188,2,"W,N"
189,2,E
190,2,"W,S"
191,2,"N,S"
192,2,"W,N"
193,2,E
194,2,"E,W"
195,2,"W,S"
196,2,"N,S"
197,2,"E,N"
198,2,E
199,2,"W,S"
200,2,"E,W,N"
51,3,"E,S"
52,3,"E,W,N"
53,3,"W,S"
54,3,"N,S"
55,3,"N,S"
56,3,"W,N,S"
57,3,"N,S"
58,3,"E,N"
59,3,"E,W"
60,3,"W,S"
61,3,"W,N"
62,3,"E,W"
63,3,S
64,3,"E,N,S"
65,3,"N,S"
66,3,"W,N"
67,3,"W,S"
68,3,"W,N"
69,3,"E,W,S"
70,3,"E,N,S"
71,3,"W,N,S"
72,3,"N,S"
73,3,"N,S"
74,3,"W,N"
75,3,"W,S"
76,3,"N,S"
77,3,"W,N"
78,3,E
79,3,"W,S"
80,3,"E,N"
81,3,"E,W"
82,3,"W,S"
83,3,"N,S"
84,3,"W,N"
85,3,"E,S"
86,3,"E,N"
87,3,"W,S"
88,3,"W,N"
89,3,"W,S"
90,3,"E,N"
91,3,"E,W"
92,3,"W,S"
93,3,"W,N"
94,3,"W,S"
95,3,"E,N"
96,3,"W,S"
97,3,"E,N"
98,3,"E,W"
99,3,"W,S"
